sentence_id	sentence	sentence_domain	source
e46a131ea258c5c898b746db644e2f4f100aacbd99692aba283c72180c9c9654	שמונה עשר בינואר אלפיים ושתים עשרה בשעה אחת עשרה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
e47680d8943a4fa63eacc16cde6bd99358fe53d9600490916e86cdb1b6f9f373	שמקורן בעודף זמן פנוי ובמחסור בתעסוקה הולמת לבני הנוער		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
e4910032c69ba0ab26a7ab536d067e68ab8ba952a7fcefdb84ed5f485e14d20d	ובכך גם תיתן עיסוק נוסף לעורכי-דין פרטיים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
e492bdab194a8c16ccb2ba71b99d56532a89cc0941ba85ebf0ccfc61cb80fe73	שכרגע, בהמשך למלחמות האחרות, עושה מעט		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
e499dfe703e49657505acea68fdb37f2d6e3ebdcd7ffdb2d95f29ff5938bc9f9	"""לצה""ל ולכלל הציבור למחירי עלות בלבד"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
e49b806984c8fd23cb8fe416d111cce00b9470907a7c0c7e3d00a9b7f47514ca	מש משתתף משלים ממשכנו		ציטוט עצמי
e4a197a51ad09482c6b896571c37a009dec8724363676d454f1508bb5f83e7a8	אפשר לחלץ מהעוני מאות אלפי אזרחים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129733.doc
e4a6a958b73aa364a34be2fc1580650d81f1ee8a9d0150e60d5e34d755dc9966	מערכת הביטחון השקיעה מאמץ ניכר בתכנון ובביצוע פתרונות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
e4a756d4da6294747ff777739938b01edb0a42c2a695014fa812b9d9e5e9e099	שמתעסק בזה וכבר מגיע להסכמות מול האוצר		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
e4ae042fba6cf75cfcc423b7e06e8781fd821ea62e587a3ccbe5becfdfa778c8	הַשִּׂיחִים רָחֲשׁוּ.		https://benyehuda.org/read/11765
e4aed52cebca3d5f5397088afe6c47c272cce73b1c5a6d7cc1a5ddbc113cc13d	כמו תל-אביב, וחיפה אולי קצת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
e4be3f540f88288a4475172f4821ee7f65dbb68b3fcfe187e0c995b473ce57f8	לא משום שתושבי ראשון-לציון זכאים למשהו יותר טוב מתושבי רמת-אביב		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129148.doc
e4c207b3aed3dc7071dae6083ba70abe71208eefffbd0118622429ebf577da16	פאי תפוחי עץ עם מעט קינמון וקצפת בצד		ציטוט עצמי
e4c2590017bc8d76d00603c89741cba7559509a6cf127917f5f196fac655f52b	אני אישית סבור שאפשר למצוא נוסחה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e4cec638ceea840354d30a2cde97bdb819bad577bf004e702a0cc6ab05518f6f	תוכנית גם לצמצום מספר התלמידים בכיתות ותוספת שעות		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
e4d27f47381c041729142428b11aae16306bfb284c184dad09aee119fdf5fe4e	אנחנו לא נפגע בערבים, תושבי יהודה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e4db6e82edff408c7af98654ace7ce0042d781d4fc4ff65d089a24f6ef031a89	עשרות תביעות יורשים תלויות באוויר ללא התקדמות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
e4e1afcddedd20cd269e9c4f31a99a5abf767d860cba417f3eb6c381b59c3182	חלק בלתי נפרד מהמהלך הוא קיצוץ הדרגתי במסים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e4e4c39190ffa0eda0608689f99ffac0808150517f09fe25d4ff276299be5996	אני מסכים שהיתה הפקרות בניהול קרנות הפנסיה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e4e620776f7fdebe61ef344b25be471927450704075dbe58119264f16cdcd128	בצבע ובסימון המדרכות המיועדות לחנייה בתשלום או לאיסור חנייה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
e4f4a53220d643f4ba20b09fd60e15d61821d2198910380176838b27612266f8	איזו אמנות אנחנו נציג בחוץ-לארץ		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181452.doc
e4fc390156a6e8ef43ae72bdd6700adea529af348bd56ac19d74ebbfad016864	כהכנה לדיוני הוועדה; איסוף הצעות לטכנולוגיות מגורמי מקצוע		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175818.doc
e501342ff701d92bdcf2db85e9fb0f6449f4c27085a10c511e24008afa166ea3	יש לפני אחד מהמכתבים שאני מקבל		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
e5144d6f981c71e31d2958bdbcecf6016a689d00c203d7ab0ca27543308c53f4	כיוון שאנו סבורים שזוהי בקשה ראויה וצודקת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_187103.doc
e51ef5e2927536559143c2b54754d36866cc4974f9c200dddd90b781b14c54c1	"""במקום ""בענף הבניין"" יבוא ""בענף הבניין או בענף התעשייה"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
e52a4dd76c076b37a965beed99da2015b4fe92c44245a0e16c3eab1936f0bb22	לֹא הִרְבֵּינוּ לְדַבֵּר עַל כָּךְ.		https://benyehuda.org/read/11768
e53980cbd5d1bae36be82d0010b59a22061d9328a945cad5246fe7fb95241bc4	שלא תיתן לעשות חגיגה קצת מלאכותית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e546e12560708b89f42e3edbacd424d556182fb12a4e6e1282e76ee94081e11a	"""חצי זמן או יותר מוקדש לכתיבת בקשות ל""גרנטים"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
e5558f545f59b772d6e9c0a47635b38d66bd6c7988d23c34c2e3a2e240c34682	בהיקפה ובתכניה לתוכנית הלימודים בתואר אקדמי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
e5567c7adc2a2d9977b6cad79bf705c79f0ade933586845c06f77cfd50dd9017	וכתוצאה מכך לפגיעה דווקא בילדים הנחקרים לגבי המקרים החמורים ביותר		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129174.doc
e561f622f127c4f67fb85acbf40d3d58ddda47d4a229ba6f865492cda01fe9fe	יקבלו הקלה במס הכנסה בסכום לא גדול		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e5620d414fa60db76575a5356fe1f00793b53311a636d28231b62b1a9bc4f2be	חָכָ֣ם בְּ֭עֵינָיו אִ֣ישׁ עָשִׁ֑יר וְדַ֖ל מֵבִ֣ין יַחְקְרֶֽנּוּ׃		book of proverbs
e56e50c0b51615fb40b4895d2487d6a528028f2f73507488c9f60411034f34e1	התוכנית הכלכלית החדשה פוגעת בצורה קשה במערכת החינוך		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e5700bc6bca7b4e9928fa4f5eb0bc9815e6da95e49c9837aa28f5505b54df496	כאשר עדיין אין כתב אישום ושום דבר לא הוכח ושום דבר לא ידוע		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129197.doc
e5885d357215d7784211fc9693239537fddfc377bb7591fd6cf01c0b04d3009f	"""הוא שהיה איש שב""כ שהועלה נגדו חשד לעבירה - משמעתית או פלילית"""		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
e58d12d8b225c3a04c8feec5f8afc0bdd77fd5f640f7a9270b3f6d1a81788814	דָּ֭רְשָׁה צֶ֣מֶר וּפִשְׁתִּ֑ים וַ֝תַּ֗עַשׂ בְּחֵ֣פֶץ כַּפֶּֽיהָ׃		book of proverbs
e590b0517b99de7145660dd5a725119659f97ea0caae79d6db89a3fee201ced4	אנחנו במגמה הפוכה: אצלנו פליטות גז החממה נמצאות במגמת עלייה דרמטית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
e591f22d9e67b9805cb48f518caf7b68ab44bd3bf0bde3f4cb62237af6e1d581	לא רק העובדים וועדי העובדים פה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129194.doc
e5951de891f653e60434df202378ee751b19ff8b173ba47a48d46af906a09435	אני לא רואה מי נפגע מזה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
e598d56edebd2e057f1095ffd9ca0645efb51d8f3842b14de3515674201759be	ונותנת גם פתרונות חברתיים בצורה שקולה ללא פריצת התקציב		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175816.doc
e5ac4e7775bf9d74986c3e6b4bf6f460c7b48e91da43572a08571316111a6710	מנגנון עדכון סל שירותי הבריאות במתכונתו הנוכחית		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
e5b2acbebcdb3bcd138394d578304622c6e307a1614f9f6d9015a1971c2c12e0	אני מקווה שבאמת הצד הפלסטיני יתעשת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182543.doc
e5b357d28493e3d290b01ebfa43789a3dd6971e9c19beecd4b4b3482d092a074	קפה הוא משקה עדיף משאר תה. רבין מהישראלים אוהבים תה לימונית לואיזה		ציטוט עצמי
e5b8217eac822e14c13785a0b2089b037833eae5e6f2c45f06d0d7de68c2f0d5	לגבי שאר מקבלי הבטחת הכנסה סוכם		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129722.doc
e5bdbb9399f06c7e1649c4cae5362789c0825f4cd35c7c0f7bc8a97afbb448f1	אני מרגיש לא טוב, אמר הילד		ציטוט עצמי
e5c4cc2bf0d395f618166f1736dc38e555a18f83f6556fe1b1b87f48987d0443	פְּעֻלּוֹת רַבּוֹת שֶׁל אֲנָשֵׁינוּ נִכְשְׁלוּ.		https://benyehuda.org/read/11768
e5c6b1ad12b8bccace2f4c96cf58bfb1ffb77ad4ebacb449e0f7b004d50d3dd0	לא יתמוך בהפחתה המשמעותית הזאת ובהחזרת המצב לקדמותו		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
e5d42b25a3fd9a20f8a1d504179b44edb7c62fed5c92919ffb49b09c39179b0e	הבעיה אצל הכלכלנים ואצל מתווי המדיניות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129148.doc
e5dbf977417946fbc82e1e811dda9af2cb96526480e4a2b44ff71794051d7da6	"""בָּאנוּ לִכְפָר עָזוּב,"" פָּתַח יוֹסִי’לִי לְסַפֵּר,"""		https://benyehuda.org/read/11771
e5dfa632bc9c8bc24aa01149afd750ee7bd117525163902d6221e86de5ff94bc	לא בפעם הראשונה, שקובעים ולא מקיימים		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129555.doc
e5e2bb40ea0ff489daaf8bfa1d6f28353edee7f952b579f356492566d4548c26	אנחנו יושבים כאן כי נשלחנו מטעם הציבור שעומד בחוץ		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e5e6ff3f730991f5f96cc672320d7eb787c04c0d1df003788fc95613fa8c0822	האם לא חווינו את החוויות הקשות האלה ליד פתח ביתנו כאן		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e5ea223acd18dfad05fb27cc42ae0a95e5d73fb3803a062d457eb64086572003	אני התחלתי להגיד שאני ביקרתי בהרבה שכונות ערביות בערים המעורבות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
e5f957e9e93164495fcde47d446009677d045ba7264687ca7f35f657e021640f	מה שקרה אתמול הוא תופעה ומחלה פסיכולוגית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
e5fbdbc5b934fb566a0a89ec5b698a1aa7b4dbe7ee8e5af12245a355b089d0f5	באפס סובלנות למקרים מן הסוג הזה		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_186398.doc
e60280e6c0d170ef09fd8e868d9c6cec8de9a3e7faeed032d2e485c09af8d1c3	זה לא שינוי אלא זה שיסוי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
e602958fd794197d08b32289f3d11ad5e8144112e35044af1dce67194eb46cac	שהיתה משענת כלכלית למשפחות ברוכות ילדים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e609396ae7e57fda1581374742e27ed6f0de821362e7fa795e53f65a4898689a	ובתל-אביב שיעור ההשתתפות הוא הגבוה ביותר		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
e61329e7fc084e29e2b99657bf47431730f8e70efa5ac8bb340bd0055b1bebf8	אֶ֣רֶךְ אַ֭פַּיִם רַב־תְּבוּנָ֑ה וּקְצַר־ר֝֗וּחַ מֵרִ֥ים אִוֶּֽלֶת׃		book of proverbs
e622955cde4210bc8b42f7ffaf10f93028bf0f053fde4fc4f6e595903ca4b102	מה קרה שזה הידרדר באופן משמעותי		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
e62563108ea4fe7eb32cf49d55e6482ff35889b32c6dce1830eacda67439f785	אלא שהיתה חוות דעת במשרד הפנים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129096.doc
e6285ddcd8e76a4a338e13414e7478d64f4b743f042df4342487d1788b4f7cbb	יושב-ראש הנהלת הקונגרס היהודי העולמי		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
e62b7abc2950c5f3c40e495cbbd8091395724e9b3800a137439b3719c6ff456e	לאסוף ראיות ולהביא תיק לרשות התובעת		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129039.doc
e62c583b1672bca751bd45469874257ba61394acad6d2229e766b3c79943aa7a	זִבְחֵ֣י שְׁלָמִ֣ים עָלָ֑י הַ֝יּ֗וֹם שִׁלַּ֥מְתִּי נְדָרָֽי׃		book of proverbs
e62ce6ba193a05ae1362d92e4efaf1a58bf26d7dd382c63b618fa1ff557404c7	כִּי כָּךְ אַתָּה וְכָךְ אֲנַחְנוּ		https://benyehuda.org/read/17002
e62cf1003ff9ba8ffa850775379944bcbd35cef292dadb2f39f56fe4837bac16	אנחנו רואים איך במקביל הצריכה יורדת		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e644eba6d21754cfd7b8107908d2087a6ab478f7cee3cbb0cc02443d9cb13e2c	הלוואי שזה מה שיקרה במזרח התיכון		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175816.doc
e64c2692676d76e6d52df15ac20e58ba7d70fddcce4a2bf036e917b1c28137ac	ואני עד היום יושב-ראש תנועת הנוער הדרוזית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
e654291cce8bc29874842d311331d53846279e58522acb5c25c508f229301a75	וזה נשמע כמו קול קורא במדבר		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
e654691dbf989ea550fab4fa9c08bf5845a5e98637b726638a7c4ad4cb394ce5	"""אלה שמשתכרים שמונת אלפים ש""ח בחודש"""		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e658ce992e420437cd69bfb60fd366d777ee0afb642dd051ea094d1329cc8e32	אך מימושו בפועל מוביל לעתים קרובות לאי-צדק גדול		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc
e65bc0c222f7318b0b36f5917ba5c989ca2e052ceb85ee059677b189a8a60b2e	ט֤וֹב אֲרֻחַ֣ת יָ֭רָק וְאַהֲבָה־שָׁ֑ם מִשּׁ֥וֹר אָ֝ב֗וּס וְשִׂנְאָה־בֽוֹ׃		book of proverbs
e66914cf021500d3f929824011dc3171c215bb4fe3a384d04f21b5dda8cacd1f	כמו שהם רוצים למשל רשיון נוסף למפעל מירוצי סוסים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
e6691d18869c135404d30c1c13c578504b115cf6850da92775b86351ecf0ad66	אמרת בתשובתך כי בית-הספר יזכה לתשומת לב מיוחדת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc
e66af0e8f8f39bbb87ac153902aa632d0cc108429eefec1a034700fd4895b4fb	כְּדַאי לָכֵן לִשְׁמֹעַ		Original work, loosely based on https://benyehuda.org/read/11765 (Public Domain)
e6746229bfb25083d183a0cf3f2f7c8e37fd2f00adf9fd9030ced1aa916dd700	זיכרונו לברכה, לא כי הוא פלסטיני		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
e67ceda8f1156bc8a315b22de0bf177caa0699dc435d6606a91974a401118fc9	ינסו למצוא איזו קבוצה בתוך הקבוצות שהיא לא מתפרנסת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
e684637d9620e0943fe69db4fe0b8be991fda21d89e9b35b13a68f91815e432b	לֵ֣ץ תַּ֭כֶּה וּפֶ֣תִי יַעְרִ֑ם וְהוֹכִ֥יחַ לְ֝נָב֗וֹן יָבִ֥ין דָּֽעַת׃		book of proverbs
e68d1ad7b96744c7ca4a4278dd7de50ba41b1a68b2896ebfc6663fba192a9dd0	והעלויות הן גבוהות פי-שבעה ופי-שמונה מעלויות הטיפול בתופעה כשהיא עדיין בתחילתה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc
e698b22f9910acee4dcff4e6c319edf5f64c1e82d865f08631b30f338ee34d51	ככה גם לא בונים תוכניות כלכליות		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e69b0d2f80a84003f6930c35aaa17ab34abc82c5a91c44a0812c061b13f45f78	"""דוגמת מערך רופאים לדרג לוחם בצה""ל או תגבור בכוח-אדם סיעודי"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
e69f11938a04b501a6327250cd6364c6efb7dc3fc4a119fdbb13d4a1dd512614	התלבטנו לא מעט בשאלת מימון הערוץ		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129174.doc
e6a47fd6f37bae5e8875a67a561aff5c4d26a835707148d6ac3a0d45dd531d13	אני רוצה להזמין שולחן לשניים ליום שלישי העשרים ביוני לשעה חמש בערב		ציטוט עצמי 
e6a4d9517961b40b8e9e160e1ad03751c599705895181cc1b667dc05f60e8582	שההחלטה הזאת בעיני היא החלטה מאוד מאוד חשובה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e6a535d468d862a9bd29586238f68c536325ddbf7b3d0b5ad467ebbc3ae26bce	וזאת אף שניכר בנוגע לכך שיפור מסוים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129039.doc
e6a6e6a39b7b8a1842abf947d9aa59d0acd9ed1dfe68ed3324432da9f737776f	אני רוצה לבקש מכם שתי בקשות: האחת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc
e6a734345d35312607203a10d2e9d4335eb0cf6cc2e524d4928b133a0a024de4	ומי יודע אולי גם במוצאי שבת		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e6ac4e95f9c931f804d9d690ddfe30607626ad471e6d37545e7642672feaa322	ואז דווקא מוצאים איזה פגם בהצבעה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e6ad52264f5c76e53ccc0268b3ff13370c25beda208058b01da01e363cdf794d	זה לא צודק, זה לא הגון		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175836.doc
e6ae573864f214696c4c0f875080560aa41220063420d0b9f299b1647fe46b21	כאשר משא-ומתן כזה אינו מוגבל בזמן		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
e6af892d8ed98bea8d15562a889ee6c8ecfc55feeea72a2e2ee3c3fbd92deee8	מי ידע מי זה בוז'י הרצוג		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc
e6af909764eb0527f655d4de975de259af9bfbcd14f82a72c543501e375244a4	וזה דבר מבורך; נדבך אחר מדבר על החלת מס הכנסה שלילי		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
e6b797e06087c5b4bc216fe99d4666e58b9d476f6d4322518796847af843aa77	שנפגע בקנה מידה מאוד גדול בהרבה מקומות כתוצאה מהקמת חומת ההפרדה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129660.doc
e6bf823a73f3e5e660cf0fa2b6057f5a2b3df868df6b73abdcce62237fe65865	ואנחנו במרכז נשארנו לבד מול קבוצה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129194.doc
e6c865c04dea64a555644ba06ff60d7d84c9f43a67246fc10752021cb6d1d89c	עד שתיים ישבנו ובדקנו מה אפשר להכניס		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181887.doc
e6d434b73fd880f2c87b56dcd3eb340d25694bbe3e978848eed4a5b3e5463d2b	וזה בבחינת הצלת נפשות - מדובר בדבר הכרחי		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
e6d90a85500c659ad56b8d307764f5e721790dac5704b6a5cdfd10a386d0b52a	לא שלא בוצע או שהצו נמחק		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
e6d9ee78229cf124ba20c5af8faffc5e7d50d532e6e151ad77d863b5ca0c0ae7	הכפילו החברות את העמלה הנגבית מהפועלים התאילנדים		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129173.doc
e6dad75756e525550d40f5e096bdadbde8495dea5e0229a34e1dee2fc4ee6d9f	באלף תשע מאות שישים ושמונה כשלמדתי באוניברסיטה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129184.doc
e6e4e2fb286b8b91a507e052014e30e15f669f7797f89407625f9c93ef58ba8a	הן מבחינת היקף הסיוע והן מבחינת תוקף הסיוע		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129223.doc
e6e52c69c1f211fca91fce0ebd0d29eef2528d0b572832b7b1cc79ffd1b2c905	שדיבר באמת דברים היוצאים מן הלב		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e6e54a11d04feeac86b94dec6ff9432e290c72009be0da42812e8b189922c0bc	ליברמן יראה לפרס שזה כן ימין		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129684.doc
e6e57c8c811c94a4a43044dff41892e9618c54bb35ce160c2427ba0e3fb6457c	גיוס מנגנוני הצנזורה והעיתונות לצורך השתקה וטיוח		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
e6e7bb4be8f1932e75b2fd4cebb84d0ef0053778256a7cf55de0452e99b672e0	ובהחלט הוא דבר שהוא ראוי לציון ולזיכרון וללימוד		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175868.doc
e6e9ae0dadc42761589dde7e36908549fdf8deb6fd2c2f16e3e5e094793d2c6a	הוא באופוזיציה או כי החליטו ככה וכזה ראה וקדש		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185367.doc
e6ebbcaf6cf59968f90c99f7cfcebc38fdace021176526c604b064a279bf14fd	דווקא בתקופה שבה תוחלת החיים מתארכת ואנשים מבוגרים ומבוגרים מאוד זוכים לטיפול רפואי		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
e6f24735236581e83bbdfa915fda8d184bcb7b661bb486780390ab941dbce500	עלינו לשתף פעולה עם גופים נוספים; דיברתם הרבה על חינוך		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181847.doc
e6f6bc64f931c7b1944e08c371eff522ba53f94f50fba874b80ea82ba5c2e8d4	הפרעות אכילה היא בעיה שכיחה יותר ממה שהציבור חושב		ציטוט עצמי
e6fb696737bb19c5d971581d91b5a2dfc573d563cda06918af40dc5669abd9f0	אז אני אחשוב פעמיים לפני התמיכה במהפכה שם		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175836.doc
e70655cf9e02f0c38c4cff57857f39da59c77dedf09b4c52fa4a7708b4a13ed1	בחווה הרבה בעלי חיים. אך לא הייתי מדבר עם הפרה.		ציטוט עצמי
e707fa41f6689eb61166d4cf437aaf7ede16a5687500e371cc5b35421eba70b3	"""התוכנית הידועה נקראת אומנם כרגע ""אורות לתעסוקה"" אבל היא היתה תוכנית ויסקונסין"""		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_181846.doc
e7122ab1622801f7f0619e8c53dbf852f5fa929fbc71818c79282a10c979c3ef	כיצד הוא משפיע באופן ארוך טווח		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e71a9b8c54f65fe18e050cc401bccf266c133b07d7bd10136c3969925583c314	אחרי ששניים-שלושה ממשכירי הדירות האלה יחטפו קנסות		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_175880.doc
e721bd81dbbc293ffdda0bf6fbd8023eaa03f79106863dd2e76893b27b36a483	כפי שנעשה בנושאים ערכיים מן הסוג הזה מעת לעת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_182094.doc
e72447f746b59460bdf5171be8fd3d7fcf886bb86e5cd47a56372f07aa84b877	איטליה, אירלנד, ארצות-הברית, בלגיה, בריטניה		???? ????? - https://fs.knesset.gov.il//19/Plenum/19_ptm_242916.doc
e7295b0beeabe3ae2f890e45816c7471e25bc0087192515c937afdb6e1fb6c63	גם היבטים משפטיים וגם היבטים רפואיים ולוגיסטיים		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_195916.doc
e7297f2c5e5f99c3a35e89e8919b6edfc3371ed6c34280ed33c46d9105528e77	האסון בנצרים ללא ספק הוא כישלון מבצעי מובהק		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129192.doc
e72b252f64198970659ff63e92a55004cf1b55f080425169f8a433f113fb7894	אני פשוט טעיתי בגלל ההפרעה שהיתה		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129219.doc
e72fc256683a1b5bb32fbfcfb6fad63f5ab83f61072e548963976b56a00d1fc3	תוצאות הבגרות - הכול צועד אחורה		???? ????? - https://fs.knesset.gov.il//17/Plenum/17_ptm_129420.doc
e737cc916b7549dc13e86015cea339e46899213391c206d803d1aa028b14207d	הלוואה בתנאים מעולים		ציטוט עצמי
e7540016c97387f9b77a30e8df6ca5c805fca26d039ed4da8b24de6e2f2d55ab	אֵֽשֶׁת־חַ֭יִל עֲטֶ֣רֶת בַּעְלָ֑הּ וּכְרָקָ֖ב בְּעַצְמוֹתָ֣יו מְבִישָֽׁה׃		book of proverbs
e76213fb7257286152ce08cb061d1c9e5eca9a2603b0c8f5e3bcc09f2ce89413	והפעם כנראה הוא מכריז מלחמה נגד צרפת		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_185338.doc
e7649c2fb3c5f2389ee61adb915a5378cee21bd513ddf385d8fc97e5ffe953d3	אני מבטיח לך שאת שדה התעופה הזה לא תוכל לפתח אף פעם		???? ????? - https://fs.knesset.gov.il//16/Plenum/16_ptm_129150.doc
e76edf6968fe64b4ea3d386b8c260fb08758ac52689258f0de3fbfa0563edded	כנסים אלו זכו להד תקשורתי נרחב בכלי התקשורת בשפה הערבית		???? ????? - https://fs.knesset.gov.il//18/Plenum/18_ptm_187103.doc
